"Bin.Id","dataset","method","purity","completeness","F1","contamination","bin.size","w1k_GC.bin.part","w1k_GC.name","w1k_GC.ncmp","w1k_GC.avg","w1k_GC.sdev","w1k_GC.skew","w1k_GC.kurt","w1k_GC.med","w1k_GC.p025","w1k_GC.p975","w1k_GC.p050","w1k_GC.p950","w1k_GC.p100","w1k_GC.p900","w5k_f4c.bin.part","w5k_f4c.name","w5k_f4c.ncmp","w5k_f4c.avg","w5k_f4c.sdev","w5k_f4c.skew","w5k_f4c.kurt","w5k_f4c.med","w5k_f4c.p025","w5k_f4c.p975","w5k_f4c.p050","w5k_f4c.p950","w5k_f4c.p100","w5k_f4c.p900","w10k_m3c.bin.part","w10k_m3c.name","w10k_m3c.ncmp","w10k_m3c.avg","w10k_m3c.sdev","w10k_m3c.skew","w10k_m3c.kurt","w10k_m3c.med","w10k_m3c.p025","w10k_m3c.p975","w10k_m3c.p050","w10k_m3c.p950","w10k_m3c.p100","w10k_m3c.p900","w10k_m4c.bin.part","w10k_m4c.name","w10k_m4c.ncmp","w10k_m4c.avg","w10k_m4c.sdev","w10k_m4c.skew","w10k_m4c.kurt","w10k_m4c.med","w10k_m4c.p025","w10k_m4c.p975","w10k_m4c.p050","w10k_m4c.p950","w10k_m4c.p100","w10k_m4c.p900","w50k_k4s.bin.part","w50k_k4s.name","w50k_k4s.ncmp","w50k_k4s.avg","w50k_k4s.sdev","w50k_k4s.skew","w50k_k4s.kurt","w50k_k4s.med","w50k_k4s.p025","w50k_k4s.p975","w50k_k4s.p050","w50k_k4s.p950","w50k_k4s.p100","w50k_k4s.p900","checkm.ngenomes","checkm.nmarkers","checkm.nmarker.sets","checkm.Completeness","checkm.Contamination","checkm.Strain.heterogeneity","checkm.Purity"
"MockI_ccnc_56","HC227","Ccc",95.8410382122299,65.5151876116736,77.8283399640801,4.33943732804781,3526986,1,"56_w1k_s500_points.csv",5642,0.280710209145693,0.0145815058934393,-0.535713641451888,4.24641494870008,0.2815,0.248,0.306,0.256,0.3025,0.263,0.2985,0.426807194584838,"56_w5k_s1k_cmp.csv",196251,0.0750215779180743,0.0370216195511101,2.73239076013869,14.5233582984784,0.067009,0.034676,0.17635175,0.038222,0.137194,0.04286,0.111358,0.0971909159832219,"56_w10k_s5k_m3c_cmp.csv",465,0.0694210107526882,0.0423160864481917,2.00599834330298,7.80794619110712,0.059586,0.0226438,0.2059084,0.0250472,0.1692412,0.0297426,0.1152104,0.0971909159832219,"56_w10k_s5k_m4c_cmp.csv",465,0.255164619354839,0.0565960800355974,0.553645137435626,3.42396738495185,0.249354,0.163809,0.3857684,0.1772766,0.3643642,0.1906974,0.3320242,-1,"56_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,5449,104,58,50.16,0,0,100
"MockI_ccnc_57","HC227","Ccc",96.7347757461239,76.1974698988408,85.2466251808141,3.37543993738662,4955678,1,"57_w1k_s500_points.csv",8221,0.333717430969468,0.0169134985903911,-1.20727870847864,7.29894613972927,0.3355,0.295,0.362,0.305,0.3575,0.314,0.3525,0.53657864776525,"57_w5k_s1k_cmp.csv",753378,0.0302582625959346,0.0205301013476522,3.42826270303981,19.1515429732848,0.024466,0.012584,0.090737575,0.013932,0.06538,0.015652,0.049761,0.179988489970494,"57_w10k_s5k_m3c_cmp.csv",4371,0.0339699247311828,0.022200035125512,1.84510422628837,6.87170823961885,0.027347,0.0101495,0.100299,0.0118105,0.082278,0.014248,0.06268,0.179988489970494,"57_w10k_s5k_m4c_cmp.csv",4371,0.122233512468543,0.0402043752115892,1.74183609185073,6.62125250859278,0.112529,0.072949,0.2425595,0.078322,0.212455,0.085474,0.174554,-1,"57_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,185,813,308,80.25,2.93,5,97.1534052268532
"MockI_ccnc_58","HC227","Ccc",84.7960977833928,88.0384510692687,86.3868613668464,17.9299550498713,5263675,1,"58_w1k_s500_points.csv",9944,0.203674577634755,0.0186822292501245,-0.0130371682634224,3.61432301115415,0.2045,0.166,0.2375,0.172,0.2325,0.179,0.226,0.905597705025481,"58_w5k_s1k_cmp.csv",7006896,0.0898925214852625,0.0405770740856334,2.71768085818802,20.4491855894747,0.081046,0.040952375,0.185001,0.04565975,0.161072,0.0516445,0.1378695,0.78001073394539,"58_w10k_s5k_m3c_cmp.csv",194376,0.169085599863152,0.0770398548649075,0.825538354999303,3.54443151250739,0.1558735,0.057028375,0.349645,0.06726875,0.31539575,0.081162,0.2764915,0.78001073394539,"58_w10k_s5k_m4c_cmp.csv",194376,0.267146787803021,0.0543932903890983,0.582544893036892,3.76025743535664,0.262206,0.176153,0.388425875,0.188166,0.36345325,0.20242,0.3376015,0.26340323063259,"58_w50k_s5k_cmp.csv",6555,0.599496745995423,0.0735148360846334,-2.55675399113826,12.2136730330863,0.611193,0.35368735,0.6920245,0.4865972,0.6810235,0.541359,0.6659824,750,275,151,98.51,3.09,0,97.0026190707149
"MockI_ccnc_59","HC227","Ccc",100,96.8641566351143,98.4071029391613,0,3626533,1,"59_w1k_s500_points.csv",6978,0.317459085697908,0.0192048452548375,-1.31218166845367,7.74116718960934,0.319,0.273,0.3485,0.285,0.344,0.295,0.3385,0.967171951833886,"59_w5k_s1k_cmp.csv",4096953,0.0532201898698862,0.0402890290702887,4.96379578722229,38.893998194784,0.043068,0.021586,0.143227,0.023941,0.110598,0.026997,0.084954,0.900893773750301,"59_w10k_s5k_m3c_cmp.csv",120786,0.0498959675293494,0.0304738975291796,1.9483038473637,7.92078223850843,0.041519,0.016206625,0.137462,0.018876,0.11423925,0.0225405,0.088701,0.900893773750301,"59_w10k_s5k_m4c_cmp.csv",120786,0.161307908019141,0.042264166564839,1.21021829308048,5.26553462691446,0.153977,0.099880125,0.27378375,0.107688,0.245079,0.1167145,0.2149565,0.263551165810431,"59_w50k_s5k_cmp.csv",2278,0.670904863037752,0.0938380683236067,-2.36538576927153,9.7426942965855,0.687611,0.344467325,0.77908875,0.4608941,0.76813105,0.6072081,0.7544346,61,284,169,98.62,0.95,66.67,99.0589400693413
"MockI_ccnc_5","HC227","Ccc",99.3674524081034,99.0104687492649,99.188639380307,0.636574226839145,5718463,1,"5_w1k_s500_points.csv",11310,0.32144133510168,0.0221214169880802,-1.41562985490084,8.40000124793968,0.324,0.273,0.356,0.2845,0.352,0.295,0.3455,0.99170826146816,"5_w5k_s1k_cmp.csv",14367480,0.0538934073267546,0.0569655519226527,6.56222706506352,59.693729981921,0.041461,0.01763,0.158970025,0.019811,0.112888,0.022827,0.084467,0.988023530098909,"5_w10k_s5k_m3c_cmp.csv",528906,0.0717832106196564,0.0456384277560278,2.14586372068684,10.4681211158842,0.059574,0.021407,0.1941665,0.025164,0.1619125,0.030343,0.128681,0.988023530098909,"5_w10k_s5k_m4c_cmp.csv",528906,0.217181866337308,0.0532399401445102,0.449629619554931,3.06161466262565,0.212987,0.128678625,0.331499,0.13885825,0.311043,0.1516985,0.288318,0.821757349833338,"5_w50k_s5k_cmp.csv",183921,0.65608372372921,0.0613752323443588,-0.972972526817554,8.91430934916596,0.65704,0.545908,0.775223,0.568942,0.749073,0.589689,0.725313,169,315,235,99.57,1.42,0,98.599881680142
"MockI_ccnc_60","HC227","Ccc",99.9234915380744,79.2796214042707,88.4124884714485,0.0765670421919643,2674214,1,"60_w1k_s500_points.csv",5237,0.209556998281459,0.0205218293658719,-0.713439386827644,3.4405078383317,0.2125,0.16095,0.2425,0.169,0.238,0.1805,0.233,0.991339137406356,"60_w5k_s1k_cmp.csv",2778903,0.0951509754104407,0.0419881690788024,1.60527754109168,6.61094902899246,0.084399,0.043645,0.206964,0.0487921,0.180187,0.054896,0.15127,0.96917860724684,"60_w10k_s5k_m3c_cmp.csv",94395,0.0656168260712962,0.0473420612981031,2.55127183976844,13.056215256679,0.051959,0.0178837,0.19254115,0.0212624,0.1577921,0.0259034,0.1220336,0.96917860724684,"60_w10k_s5k_m4c_cmp.csv",94395,0.21262186437841,0.051110390848361,0.771357417282808,3.73605496693597,0.204751,0.13299605,0.3338224,0.143113,0.3115323,0.155271,0.2838286,0.582387198631074,"60_w50k_s5k_cmp.csv",8256,0.619364301598837,0.0709237912410839,-2.7325833550247,13.3504419718414,0.631265,0.384650625,0.7036525,0.50212475,0.6936655,0.56438,0.6808865,57,420,207,97.58,2.42,87.5,97.6371802382347
"MockI_ccnc_61","HC227","Ccc",39.6737038389373,98.9616040696694,56.6403094639427,152.056123637885,14137402,1,"61_w1k_s500_points.csv",27723,0.225741586408397,0.0148077807589811,-0.714447743019105,4.64135955674596,0.227,0.1925,0.251,0.2,0.2475,0.207,0.243,0.989863342642446,"61_w5k_s1k_cmp.csv",78243795,0.13980256216307,0.0468536014353964,1.32223262685905,5.82496259685891,0.130542,0.075294,0.257967,0.081998,0.229911,0.09052,0.201146,0.963020716253241,"61_w10k_s5k_m3c_cmp.csv",2685403,0.0969017349172545,0.0463293199985091,1.47832535515844,7.26292084860949,0.088193,0.034063,0.21077095,0.039981,0.182914,0.047915,0.1558218,0.963020716253241,"61_w10k_s5k_m4c_cmp.csv",2685403,0.286435196088259,0.0484799312856411,0.296545214253756,3.2564661446151,0.284086,0.198615,0.38825395,0.211297,0.369813,0.226367,0.349494,0.630607660445675,"61_w50k_s5k_cmp.csv",497503,0.635344273917946,0.0541589924726016,-1.34403050722507,10.1034111200459,0.638937,0.5305991,0.72605235,0.551366,0.7130009,0.5720792,0.6976638,5656,56,24,100,183.8,30.28,35.2360817477097
"MockI_ccnc_62","HC227","Ccc",99.7095004331504,87.8216537737092,93.3887839812521,0.291345925501176,3636150,1,"62_w1k_s500_points.csv",7135,0.33491534688157,0.0220138326212721,-0.98323534419281,5.21127340180474,0.338,0.282175,0.3715,0.2945,0.3655,0.307,0.359,0.992735448207582,"62_w5k_s1k_cmp.csv",5247180,0.0296683126475554,0.0215382587045779,4.29797371562675,34.5560870496778,0.023826,0.011144,0.085202,0.012456,0.065687,0.014181,0.049706,0.971541878085338,"62_w10k_s5k_m3c_cmp.csv",182106,0.0360652145838138,0.0248576441261937,2.55827245652883,12.4754040400447,0.029502,0.01064,0.108631125,0.012496,0.08381375,0.015044,0.062812,0.971541878085338,"62_w10k_s5k_m4c_cmp.csv",182106,0.171526852267361,0.0462404392811181,0.902913556342406,4.04097548708626,0.1640235,0.10157675,0.285069375,0.109845,0.2614505,0.1200525,0.23406,0.718014108328864,"62_w50k_s5k_cmp.csv",30628,0.639639465423795,0.0568072193597231,-2.28692246535024,14.0078403955309,0.6447085,0.5198801,0.724305475,0.5628977,0.7120931,0.5865164,0.6980487,63,336,201,90.8,0,0,100
"MockI_ccnc_63","HC227","Ccc",99.0488256056843,94.1302745895127,96.5269342554235,0.960308603862075,1782323,1,"63_w1k_s500_points.csv",3402,0.167267048794827,0.01580288883563,0.0916764730043767,3.04620986409323,0.167,0.1375,0.1985,0.141525,0.1935,0.1475,0.188,0.954257449407318,"63_w5k_s1k_cmp.csv",883785,0.0258388431779222,0.0116659092424106,1.58317586067995,6.61904190730125,0.022803,0.011699,0.0563824,0.012949,0.049073,0.014535,0.041454,0.902339250517443,"63_w10k_s5k_m3c_cmp.csv",24531,0.0525993644775998,0.042420288822337,2.64836359925966,11.9481883163795,0.038946,0.01578225,0.17268625,0.0182605,0.1467725,0.021646,0.108139,0.902339250517443,"63_w10k_s5k_m4c_cmp.csv",24531,0.160665533039827,0.0464525902961961,1.38100938322335,5.31046171654335,0.150341,0.09888625,0.28980775,0.1065255,0.2621635,0.114586,0.222604,0.0805061708792402,"63_w50k_s5k_cmp.csv",36,0.506551611111111,0.129510014133773,-0.774561275441252,2.12753880258927,0.5827145,0.261861,0.646898375,0.26610025,0.641889,0.2930695,0.617779,111,445,271,98.52,0.18,0,99.8203234178479
"MockI_ccnc_64","HC227","Ccc",46.5535925346679,98.3213202801982,63.1884512350884,114.806193368495,6329417,1,"64_w1k_s500_points.csv",12172,0.13697748931975,0.0166843403098394,-0.0210674720164051,2.94745490852672,0.137,0.1045,0.1685,0.1095,0.164,0.1155,0.1585,0.945301281302844,"64_w5k_s1k_cmp.csv",12517506,0.0244906272457149,0.0155004149189103,2.90903435623679,16.1842705145756,0.020996,0.007978,0.064182,0.009254,0.050238,0.01107,0.039949,0.842750604044575,"64_w10k_s5k_m3c_cmp.csv",385003,0.156976868878944,0.0788729126181918,0.569727395861171,2.977863502275,0.149571,0.0387641,0.32760075,0.047789,0.2970439,0.0607322,0.263354,0.842750604044575,"64_w10k_s5k_m4c_cmp.csv",384126,0.206417081566986,0.0512330597781552,0.279501027120827,2.74597183544718,0.20407,0.118242,0.310998875,0.1284085,0.294139,0.141415,0.2745035,0.495820073159977,"64_w50k_s5k_cmp.csv",54946,0.706342319604703,0.0789132234620735,-0.93869691155222,5.80803930755945,0.7164355,0.559572375,0.836305625,0.59108075,0.81132775,0.6153695,0.791909,5656,56,24,100,200,13.1,33.3333333333333
"MockI_ccnc_65","HC227","Ccc",100,92.8416224471249,96.287949944604,0,6594196,1,"65_w1k_s500_points.csv",13085,0.28989354222392,0.0123319665993599,-0.136624280314952,3.53323561042659,0.29,0.2655,0.3135,0.27,0.31,0.2745,0.3055,0.997279425725289,"65_w5k_s1k_cmp.csv",19791486,0.0511900867317896,0.0251041164194865,2.41949078095395,13.6317233682281,0.044156,0.024056,0.117262,0.026288,0.09909875,0.029168,0.082007,0.993512325081026,"65_w10k_s5k_m3c_cmp.csv",744810,0.0422604312455526,0.0282417304621988,2.01859292013941,8.04659603082709,0.033666,0.012989,0.12291455,0.015149,0.10330055,0.018031,0.07991,0.993512325081026,"65_w10k_s5k_m4c_cmp.csv",744810,0.233015455877338,0.0460551702142947,0.498674436702601,3.43239665217099,0.228925,0.154636,0.334493775,0.16509645,0.315227,0.177693,0.294096,0.869615643817685,"65_w50k_s5k_cmp.csv",378885,0.625157062594191,0.0494725644852968,-1.20387310779721,10.0275170675695,0.626228,0.5346602,0.7141856,0.5526262,0.7002716,0.570168,0.6836056,2921,140,85,97.58,0,0,100
"MockI_ccnc_66","HC227","Ccc",23.5306765494648,1.96093634702426,3.62018355631565,324.97715605323,255798,1,"66_w1k_s500_points.csv",442,0.252617647058824,0.0296696047751287,-0.652210396753108,3.30153194886295,0.25775,0.188025,0.2959625,0.197525,0.289475,0.20855,0.2845,0.673445453052799,"66_w5k_s1k_cmp.csv",3916,0.193932835801839,0.095012363404158,0.301019290730154,2.89001305033693,0.1919605,0.02427075,0.384048625,0.04401825,0.349211,0.0718695,0.314227,0.37064011446532,"66_w10k_s5k_m3c_cmp.csv",36,0.0977103888888889,0.0497273609562484,-0.00741357251203991,2.21824940620044,0.1038215,0.018764,0.184178875,0.02106,0.1711295,0.026011,0.16317,0.37064011446532,"66_w10k_s5k_m4c_cmp.csv",36,0.293281666666667,0.116823020240264,-0.409501399773535,1.9286718237458,0.3382185,0.077766,0.444973,0.0887295,0.43032725,0.140333,0.4207845,-1,"66_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,5656,56,24,0,0,0,100
"MockI_ccnc_67","HC227","Ccc",98.0593109389684,82.3267707472915,89.5069767672074,1.97909718358051,2950653,1,"67_w1k_s500_points.csv",5422,0.290346458871265,0.0226947795986486,-0.801225943824058,3.86827743253377,0.294,0.2365,0.3255,0.2475,0.3215,0.2595,0.316,0.868243063484591,"67_w5k_s1k_cmp.csv",1412040,0.0940762417551911,0.0635799031012871,1.91599946838296,8.06229337309683,0.074194,0.029495,0.2693261,0.033014,0.22032705,0.037855,0.1750621,0.636844115522903,"67_w10k_s5k_m3c_cmp.csv",27028,0.0666267737901435,0.0360267294207728,1.66738536602041,6.82407438571981,0.0572985,0.0231867,0.163650825,0.02688405,0.1394153,0.0319988,0.1136156,0.636844115522903,"67_w10k_s5k_m4c_cmp.csv",27028,0.23484257166642,0.0584174594691987,0.748994001615209,3.64227530536453,0.225791,0.14665955,0.371161325,0.1566358,0.3440326,0.1691344,0.3148326,0.0179621256718428,"67_w50k_s5k_cmp.csv",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,336,201,95.07,1,33.33,99.009900990099
"MockI_ccnc_68","HC227","Ccc",99.1150729907397,39.5358054611292,56.5246219538061,0.892827884355132,2495839,1,"68_w1k_s500_points.csv",3723,0.225048751007252,0.0195149669183373,0.11541628155261,3.19540584138647,0.225,0.1875,0.264,0.1935,0.258,0.2,0.25,0.218049721957226,"68_w5k_s1k_cmp.csv",22578,0.154048500354327,0.0794131353555919,1.97482124317379,8.93689489046569,0.1351375,0.06169425,0.37280955,0.0701628,0.30278345,0.0805488,0.2470275,0.0504816216110094,"68_w10k_s5k_m3c_cmp.csv",66,0.0450055909090909,0.02276729343664,1.12561423985541,4.52535899155221,0.0409195,0.010593375,0.1003005,0.015309,0.09158825,0.021559,0.0730235,0.0504816216110094,"68_w10k_s5k_m4c_cmp.csv",66,0.196350121212121,0.0590645172490388,0.901987922843404,4.08859501160345,0.1828935,0.103241875,0.344844375,0.119361,0.312851,0.143254,0.2768755,-1,"68_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,33,839,309,44.15,0.59,25,99.4134605825629
"MockI_ccnc_69","HC227","Ccc",62.9985754985755,0.318666536365859,0.634125467405404,58.7337478801583,11232,1,"69_w1k_s500_points.csv",20,0.20785,0.0386577765037066,-0.143441141892525,1.93495992188465,0.209,0.1446,0.2629625,0.1522,0.258925,0.15705,0.25535,0.629985754985755,"69_w5k_s1k_cmp.csv",3,0.0285696666666667,0.0206876545392012,0.187975390886641,1.5,0.02643,0.00990475,0.0490533,0.0107745,0.0478626,0.012514,0.0454812,-1,"69_w10k_s5k_m3c_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,-1,"69_w10k_s5k_m4c_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,-1,"69_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,5656,56,24,0,0,0,100
"MockI_ccnc_6","HC227","Ccc",92.4818667111987,88.4685572836123,90.4307062919035,8.12930529644129,3916278,1,"6_w1k_s500_points.csv",6960,0.192083261494253,0.0159246884867648,-0.177152135728056,3.22750574274217,0.193,0.1594875,0.2225,0.1645,0.217,0.1715,0.2115,0.764475351341248,"6_w5k_s1k_cmp.csv",1511191,0.0611663093110004,0.0310972274801563,1.59631773354586,6.66891337241661,0.053561,0.023536,0.14323625,0.026485,0.121188,0.030478,0.101278,0.452764333890495,"6_w10k_s5k_m3c_cmp.csv",20100,0.118939613482587,0.0622372179153694,0.732539649388998,3.01093940279678,0.107312,0.0328203,0.259381725,0.03931875,0.2354412,0.0480845,0.2082541,0.452764333890495,"6_w10k_s5k_m4c_cmp.csv",20100,0.253297768855721,0.0704707596726553,0.512723608298629,2.93956128144437,0.2442705,0.1419463,0.406845475,0.15471505,0.38113515,0.1695907,0.3510628,0.0226493114125197,"6_w50k_s5k_cmp.csv",28,0.387278714285714,0.109833486406185,0.0547768294765078,2.11650119738099,0.3945595,0.21324885,0.5749504,0.21925875,0.55700675,0.234233,0.5387958,123,324,204,90.99,0.74,33.33,99.2654357752631
"MockI_ccnc_70","HC227","Ccc",51.7872038592494,89.0227961169063,65.4817369704894,93.0978939735507,8313741,1,"70_w1k_s500_points.csv",16436,0.329531850815284,0.0163491845881061,-1.36068968788384,8.56489789038453,0.331,0.2915,0.356,0.302,0.3525,0.311,0.3475,0.99536369968706,"70_w5k_s1k_cmp.csv",29895778,0.0357169543546918,0.0377880411336117,11.5237015093294,174.023538218028,0.029265,0.013907,0.090943,0.015574,0.069257,0.01782,0.053617,0.985126310766717,"70_w10k_s5k_m3c_cmp.csv",1091503,0.0604643638331732,0.0335585517478449,1.83301169891208,10.1146031355986,0.054478,0.017344,0.13791445,0.020741,0.118516,0.025491,0.100842,0.985126310766717,"70_w10k_s5k_m4c_cmp.csv",1091503,0.187502465949246,0.0509283923877427,0.766163738466231,4.30453559073746,0.182936,0.105432,0.30187145,0.1147301,0.277155,0.126729,0.252313,0.810897043821789,"70_w50k_s5k_cmp.csv",344035,0.702699185469502,0.0668853019623886,-0.990220150999214,6.19555529316075,0.711178,0.578625,0.8037923,0.5986067,0.7932893,0.6189804,0.7802406,5449,104,58,98.28,87.85,0,53.2339632685654
"MockI_ccnc_71","HC227","Ccc",53.754684006787,88.2137401888274,66.8022027542334,86.0303001453309,3536769,1,"71_w1k_s500_points.csv",6908,0.193768818760857,0.0167462011992461,-0.163180592285612,3.74005796482254,0.1945,0.1575,0.226,0.164675,0.22,0.173,0.214,0.985389489672636,"71_w5k_s1k_cmp.csv",4652775,0.0678279436454589,0.0382809673920759,0.307696229461965,2.00164936834865,0.06753,0.01717,0.138811,0.019245,0.128717,0.022219,0.117911,0.953281936140019,"71_w10k_s5k_m3c_cmp.csv",152076,0.1197773701373,0.0894316634502638,0.276845988422204,1.6440807289236,0.1161225,0.014722875,0.275007625,0.01750875,0.25522525,0.0213585,0.2348805,0.953281936140019,"71_w10k_s5k_m4c_cmp.csv",152076,0.237095712420106,0.126589455031651,0.0094506267348987,1.23847834557414,0.2660325,0.073850875,0.41554825,0.08031875,0.403239,0.0888195,0.3877925,0.502226184407294,"71_w50k_s5k_cmp.csv",18336,0.739864079406632,0.14625318422361,-0.553332513999501,2.51686094649073,0.8198965,0.447163,0.9088765,0.53477225,0.90127425,0.5720755,0.8915715,5449,104,58,98.28,94.83,6.93,51.3267977210902
"MockI_ccnc_72","HC227","Ccc",28.0109693969907,99.0372519711753,43.670496198253,257.002996157438,12484916,1,"72_w1k_s500_points.csv",22548,0.179734544083732,0.0229209772114597,0.487764353808455,4.46568368880756,0.1795,0.137,0.2305,0.1435,0.218,0.151,0.2065,0.740379590859882,"72_w5k_s1k_cmp.csv",29525770,0.0804100114537233,0.0631864854820759,3.1251498046371,18.0485678446223,0.063992,0.022148,0.254044,0.025622,0.201355,0.030455,0.147636,0.638631449342551,"72_w10k_s5k_m3c_cmp.csv",921403,0.22706880905098,0.131826650458365,0.388984931021148,2.63903869261374,0.231897,0.03695805,0.50912275,0.0445631,0.4521417,0.056533,0.3943238,0.638631449342551,"72_w10k_s5k_m4c_cmp.csv",921403,0.328615345933321,0.088518425189556,-0.0113982713206282,2.36257579926889,0.336333,0.171138,0.49470395,0.185689,0.468699,0.205482,0.4395038,0.447819192375824,"72_w50k_s5k_cmp.csv",250986,0.676377034782817,0.0839864999392514,-0.471384187669766,3.88681887551782,0.6699725,0.533272875,0.80903475,0.5550405,0.797571,0.5770885,0.782498,5656,56,24,100,160.37,1.15,38.4068825133464
"MockI_ccnc_73","HC227","Ccc",51.1812738888094,60.7992830363497,55.5772330978204,95.3839605814591,9869684,1,"73_w1k_s500_points.csv",15646,0.326202032468363,0.0140032625869395,-0.426820340248812,4.01773811676291,0.327,0.2965,0.3515,0.3025,0.348,0.3085,0.343,0.38690185015042,"73_w5k_s1k_cmp.csv",1223830,0.0311600362190827,0.0131274970766463,2.54888099509963,17.8135989296924,0.028718,0.014675,0.0620182749999999,0.016289,0.05342255,0.018392,0.045993,0.0957250505689949,"73_w10k_s5k_m3c_cmp.csv",3741,0.0685374335739107,0.0338379385069431,1.14270159268936,4.71034418781904,0.061157,0.022455,0.151377,0.027345,0.133504,0.032708,0.11502,0.0957250505689949,"73_w10k_s5k_m4c_cmp.csv",3741,0.190414117080994,0.0503498626260512,0.358349395413891,3.0293975354159,0.18805,0.102729,0.2971315,0.113406,0.278571,0.126177,0.257604,-1,"73_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,5449,104,58,92.92,74.05,3.57,57.454754380925
"MockI_ccnc_74","HC227","Ccc",43.5614885712487,0.77052505895701,1.51426546195713,129.560566637757,47643,1,"74_w1k_s500_points.csv",75,0.23768,0.0278747972965603,0.0329932485364622,2.24429516114136,0.236,0.187775,0.283075,0.1927,0.28195,0.2049,0.2775,0.338622672795584,"74_w5k_s1k_cmp.csv",21,0.0556739047619048,0.0570811971404812,0.86070324601481,1.90991062197633,0.024504,0.007096,0.150304,0.007311,0.146953,0.00739,0.145562,0.227903364607602,"74_w10k_s5k_m3c_cmp.csv",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227903364607602,"74_w10k_s5k_m4c_cmp.csv",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,"74_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,5656,56,24,0,0,0,100
"MockI_ccnc_75","HC227","Ccc",99.7893536070488,89.9555090083376,94.6176035925744,0.211091048631003,3417101,1,"75_w1k_s500_points.csv",6687,0.321588604755496,0.0231415588431258,-1.3402772797856,7.40128864482812,0.3245,0.266075,0.358,0.281,0.353,0.2945,0.347,0.989556352007155,"75_w5k_s1k_cmp.csv",4468555,0.0419355744850405,0.0492309266584452,5.04513201931345,35.4846247955172,0.028106,0.012521,0.174005,0.014025,0.109576,0.016052,0.073861,0.963247208671912,"75_w10k_s5k_m3c_cmp.csv",148785,0.0500930397015828,0.0274036889217478,1.64859088224269,7.00588136135008,0.043408,0.0166116,0.1240438,0.0194646,0.1046748,0.0232304,0.085542,0.963247208671912,"75_w10k_s5k_m4c_cmp.csv",148785,0.144051940256074,0.0471622377022793,1.23548998883592,4.82194399135498,0.133518,0.0809138,0.267652,0.0872942,0.2389942,0.0952584,0.208272,0.566545150406734,"75_w50k_s5k_cmp.csv",12880,0.638527300388199,0.0608068012722216,-2.65673465997533,14.8826973931592,0.6462805,0.47433295,0.719316675,0.5607492,0.70851985,0.5862924,0.6956665,54,553,264,97.59,0.38,100,99.6214385335724
"MockI_ccnc_76","HC227","Ccc",19.3727502226513,52.8909995953726,28.3584543223341,416.188970851833,10213722,1,"76_w1k_s500_points.csv",18246,0.223801874383426,0.0206627479264383,-0.297735185142996,3.03400694655257,0.225,0.1795,0.2615,0.1875,0.256,0.196,0.2495,0.773529179666335,"76_w5k_s1k_cmp.csv",11288376,0.132990356822275,0.0563997471482302,1.55017565468424,6.53626265104904,0.119509,0.061756,0.281316,0.06875,0.244774,0.077349,0.20708,0.48141284832307,"76_w10k_s5k_m3c_cmp.csv",166176,0.0762563252996823,0.0536768332148376,2.66171732120047,13.0039974881084,0.061699,0.02281,0.23117525,0.02683175,0.1797225,0.032172,0.1334425,0.48141284832307,"76_w10k_s5k_m4c_cmp.csv",166176,0.295737757431879,0.0517758791414512,0.266096937816789,3.16631531457683,0.292835,0.202808625,0.40469125,0.2162055,0.38534425,0.232015,0.363704,0.0151591163338889,"76_w50k_s5k_cmp.csv",3,0.614624666666667,0.0585319697288015,0.344391535176884,1.5,0.603219,0.5646642,0.67427995,0.5666934,0.6705399,0.5707518,0.6630598,5449,104,58,96.55,116.07,66.46,46.2812977275883
"MockI_ccnc_77","HC227","Ccc",47.1604059106284,0.150470027126071,0.299982928491329,112.0422801057,11234,1,"77_w1k_s500_points.csv",17,0.179676470588235,0.0134721253618242,-0.124115276829171,2.30438618960806,0.183,0.1567,0.2018,0.1589,0.2006,0.1624,0.1952,0.471604059106285,"77_w5k_s1k_cmp.csv",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,"77_w10k_s5k_m3c_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,-1,"77_w10k_s5k_m4c_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,-1,"77_w50k_s5k_cmp.csv",1,1,NA,NA,NA,1,1,1,1,1,1,1,5656,56,24,0,0,0,100
